Date,Close,Volume,Day of week,Month,Price-Delta%-1,Price-Delta%-3,Price-Delta%-7,Price-Delta%-30,Volume-Delta-1,Volume-Delta-3,Volume-Delta-7,RSI-14,RSI-Delta-1,RSI-Delta-3,RSI-Delta-7,SMA-15,SMA-50,SMA-Diff,SMA-Diff-Delta-1,SMA-Diff-Delta-3,SMA-Diff-Delta-7,SMA-10,EMA-10,EMA-Diff,EMA-Diff-Delta-1,EMA-Diff-Delta-3,EMA-Diff-Delta-7,MACD,MACD-signal,MACD-Diff,MACD-Diff-Delta-1,MACD-Diff-Delta-3,MACD-Diff-Delta-7,Stochastic-K,Stochastic-D,Stochastic-Diff,Stochastic-K-Delta-1,Stochastic-K-Delta-3,Stochastic-K-Delta-7,Stochastic-D-Delta-1,Stochastic-D-Delta-3,Stochastic-D-Delta-7,Stochastic-Diff-Delta-1,Stochastic-Diff-Delta-3,Stochastic-Diff-Delta-7,Aroon-Positive,Aroon-Negative,ADX,ADX-Delta-1,ADX-Delta-3,ADX-Delta-7,CCI-20,CCI-20-Delta-1,CCI-20-Delta-3,CCI-20-Delta-7,MOM,MOM-Delta-1,MOM-Delta-3,MOM-Delta-7
2016-05-09,309.0,18600,MONDAY,MAY,2.3178807947,2.3178807947,-2.36966824645,-12.4645892351,-65.2336448598,-30.5970149254,-48.1894150418,40.902344761,8.38748099844,9.28796809527,-0.486055071845,313.866666667,329.76,-15.8933333333,0.163333333333,-0.69,-0.0133333333333,310.5,312.066346813,-1.56634681302,0.188447635024,0.0122570981276,-1.60772698646,-9.33126564798,-16.1924517335,6.86118608547,-0.265837529804,0.730936783402,12.5534615667,29.0322580645,15.5913978495,13.4408602151,22.5806451613,22.5806451613,-15.1985111663,7.52688172043,-1.35401157982,-24.5824693792,15.0537634409,23.9346567411,9.38395821295,92.8571428571,14.2857142857,20.4195497142,-0.303166694454,1.09870397155,0.655259142062,-83.9009990917,89.5058636534,104.343048527,-36.4025060236,-9.0,9.0,15.0,-7.5
2016-05-10,313.0,47900,TUESDAY,MAY,1.29449838188,3.13014827018,-1.10584518167,-11.0795454545,157.52688172,312.931034483,134.803921569,45.1012180036,4.19887324259,11.6414388903,3.71281817075,313.733333333,329.32,-15.5866666667,0.306666666667,0.00333333333333,0.446666666667,310.2,311.431053024,-1.2310530235,0.335293789519,0.372509141122,-1.17267174744,-7.52624358667,-14.6832199045,7.15697631786,0.295790232385,-0.25029071823,8.00031592265,41.935483871,25.8064516129,16.1290322581,12.9032258065,30.6451612903,-2.2952853598,10.2150537634,18.5591397849,-19.0653432589,2.68817204301,12.0860215054,16.7700578991,85.7142857143,7.14285714286,19.4613897935,-0.958159920667,-0.484853348899,0.208900062023,-14.5127850726,69.3882140192,160.296121541,39.6801258821,-3.0,6.0,17.5,-1.5
2016-05-11,308.0,151800,WEDNESDAY,MAY,-1.59744408946,1.98675496689,-2.37717908082,-14.2061281337,216.910229645,183.738317757,860.759493671,41.1641214856,-3.93709651792,8.64925772311,0.562582708037,312.533333333,328.91,-16.3766666667,-0.79,-0.32,-0.783333333333,309.3,310.25755197,-0.957551970257,0.273501053246,0.797242477789,-0.387031848351,-5.66772099335,-13.0719765998,7.40425560643,0.247279288576,0.277231991157,5.39378947288,29.0909090909,33.3528836755,-4.26197458456,-12.8445747801,22.6392961877,-11.2937062937,7.54643206256,25.2883675464,-9.59583427325,-20.3910068426,-2.64907135875,-1.69787202045,78.5714285714,0.0,19.3681490313,-0.093240762153,-1.35456737727,0.81450731577,-80.4716117216,-65.958826649,92.9352510235,-33.3209788932,-9.0,-6.0,9.0,-11.5
2016-05-12,303.5,15000,THURSDAY,MAY,-1.46103896104,-1.77993527508,-1.14006514658,-16.7352537723,-90.1185770751,-19.3548387097,-96.0411718131,37.9529702918,-3.21115119386,-2.94937446918,3.36990685427,311.166666667,328.31,-17.1433333333,-0.766666666667,-1.25,-1.74333333333,308.0,308.77421566,-0.774215660128,0.183336310129,0.792131152894,0.607420161744,-4.24796570445,-11.6275782763,7.37961257186,-0.024643034578,0.518426486383,3.10597545276,14.5833333333,28.5365754317,-13.9532420984,-14.5075757576,-14.4489247312,10.5833333333,-4.81630824373,12.9451775823,-1.00188610672,-9.69126751385,-27.3941023135,11.5852194401,71.4285714286,0.0,19.2815683236,-0.0865807077135,-1.13798139053,0.634227473095,-101.175482788,-20.703871066,-17.2744836958,0.0821161729357,-13.0,-4.0,-4.0,-5.0
2016-05-13,307.0,18300,FRIDAY,MAY,1.15321252059,-1.91693290735,1.65562913907,-15.1933701657,22.0,-61.7954070981,-31.7164179104,41.7584963156,3.80552602381,-3.34272168796,10.1441196499,310.3,327.69,-17.39,-0.246666666667,-1.80333333333,-2.18666666667,307.05,307.318409333,-0.268409333471,0.505806326656,0.962643690032,1.31019457768,-4.33007389853,-10.2115499969,5.88147609833,-1.49813647353,-1.27550021953,-0.248773203741,34.6153846154,26.0965423465,8.51884226884,20.0320512821,-7.32009925558,28.1637717122,-2.44003308519,0.290090733639,9.15113291726,22.4720843672,-7.61018998922,19.0126387949,100.0,7.14285714286,19.7293931168,0.447824793161,0.268003323295,0.408547374181,-101.29740519,-0.121922402048,-86.7846201171,86.9466424294,-9.5,3.5,-6.5,14.5
2016-05-16,302.5,29300,MONDAY,MAY,-1.4657980456,-1.78571428571,-0.329489291598,-16.6666666667,60.1092896175,-80.69828722,152.586206897,38.4898420819,-3.26865423374,-2.67427940378,5.03006296856,309.266666667,327.05,-17.7833333333,-0.393333333333,-1.40666666667,-2.19333333333,305.75,305.607186787,0.142813213491,0.411222546962,1.10036518375,1.74637537812,-5.11874018915,-8.90576020537,3.78702001622,-2.09445608211,-3.61723559022,-3.62024701987,21.4285714286,23.5424297924,-2.11385836386,-13.1868131868,-7.66233766234,10.1382488479,-2.55411255411,-9.81045388303,16.2951179645,-10.6327006327,2.1481162207,-6.15686911655,92.8571428571,0.0,19.8908643499,0.161471233121,0.522715318569,-0.0553787924832,-95.5030134446,5.79439174502,-15.031401723,79.3058931689,-13.0,-3.5,-4.0,7.5
2016-05-17,301.0,19100,TUESDAY,MAY,-0.495867768595,-0.823723228995,-0.331125827815,-16.620498615,-34.8122866894,27.3333333333,-64.2990654206,37.4378830129,-1.051959069,-0.515087278928,4.92301925033,308.266666667,326.42,-18.1533333333,-0.37,-1.01,-2.09666666667,305.15,305.097475614,0.052524385735,-0.0902888277557,0.826740045863,1.80731883378,-6.42953813127,-7.86622805388,1.43668992261,-2.35033009361,-5.94292264925,-5.69033369267,14.2857142857,23.4432234432,-9.15750915751,-7.14285714286,-0.297619047619,7.83410138249,-0.0992063492063,-5.09335198851,15.3787073142,-7.04365079365,4.79573294089,-7.5446059317,85.7142857143,7.14285714286,20.0408019235,0.149937573613,0.759233599895,-0.681914485093,-91.0675381264,4.43547531824,10.1079446612,82.3393246187,-6.0,7.0,7.0,12.0
2016-05-18,306.0,219100,WEDNESDAY,MAY,1.66112956811,-0.325732899023,-0.970873786408,-12.8205128205,1047.12041885,1097.26775956,1077.95698925,43.0274925976,5.58960958472,1.26899628198,2.12514783661,307.533333333,325.77,-18.2366666667,-0.0833333333333,-0.846666666667,-2.34333333333,305.55,305.692174104,-0.142174104213,-0.194698489948,0.126235229258,1.42417270881,-7.69936088316,-7.17755578977,-0.521805093386,-1.95849501599,-6.40328119172,-7.38299117886,40.4761904762,25.3968253968,15.0793650794,26.1904761905,5.86080586081,11.4439324117,1.9536019536,-0.699716949717,9.80542754736,24.2368742369,6.56052281052,1.63850486431,100.0,0.0,20.4696481892,0.428846265718,0.740255072452,0.0500984750797,-75.3341433779,15.7333947485,25.9632618117,8.56685571385,4.0,10.0,13.5,13.0
2016-05-19,312.0,19300,THURSDAY,MAY,1.96078431373,3.14049586777,-0.319488817891,-4.87804878049,-91.1912368781,-34.1296928328,-59.7077244259,48.9247059959,5.89721339836,10.4348639141,3.82348799238,307.233333333,325.24,-18.0066666667,0.23,-0.223333333333,-2.42,306.4,306.440004199,-0.0400041991171,0.102169905096,-0.182817412608,1.19104882439,-7.97075277422,-6.58581592778,-1.38493684645,-0.86313175306,-5.17195686266,-8.5419131643,69.0476190476,41.2698412698,27.7777777778,28.5714285714,47.619047619,27.1121351767,15.873015873,17.7274114774,15.4633896569,12.6984126984,29.8916361416,11.6487455197,92.8571428571,7.14285714286,19.8807366975,-0.588911491748,-0.0101276524172,0.419346903999,1.03359173127,76.3677351092,96.5366051759,15.5463768038,8.5,4.5,21.5,11.5
2016-05-20,316.5,34500,FRIDAY,MAY,1.44230769231,5.14950166113,2.75974025974,-0.627943485086,78.7564766839,80.6282722513,-77.2727272727,52.8653545278,3.94064853185,15.4274715149,11.7012330421,307.233333333,325.03,-17.7966666667,0.21,0.356666666667,-1.42,307.85,307.798026254,0.0519737460723,0.0919779451895,-0.000550639662606,1.00952571633,-6.72124843506,-6.05320415623,-0.668044278838,0.716892567608,-2.10473420145,-8.07229988527,100.0,69.8412698413,30.1587301587,30.9523809524,85.7142857143,70.9090909091,28.5714285714,46.398046398,36.4883861658,2.38095238095,39.3162393162,34.4207047433,85.7142857143,0.0,18.7736650757,-1.10707162176,-1.26713684779,-0.594483955611,68.6403508772,67.6067591459,159.707889004,149.111962599,14.5,6.0,20.5,23.5
2016-05-23,327.5,50300,MONDAY,MAY,3.47551342812,7.02614379085,7.90774299835,4.8,45.7971014493,-77.0424463715,235.333333333,60.8225167913,7.95716226356,17.7950241938,22.8695464996,308.033333333,325.0,-16.9666666667,0.83,1.27,0.176666666667,309.7,308.723694355,0.976305644933,0.924331898861,1.11847974915,1.75052130506,-5.29554375866,-5.71429081669,0.418747058027,1.08679133687,0.940552151413,-6.96086551383,96.7741935484,88.6072708653,8.16692268305,-3.22580645161,56.2980030722,82.1908602151,18.7660010241,63.2104454685,60.0706954336,-21.9918074757,-6.91244239631,22.1201647815,78.5714285714,100.0,18.6490298511,-0.124635224655,-1.82061833817,-0.632538472553,172.932330827,104.29197995,248.266474205,274.107813615,18.5,4.0,14.5,31.5
2016-05-24,339.0,42200,TUESDAY,MAY,3.51145038168,8.65384615385,10.4234527687,9.00321543408,-16.1033797217,118.652849741,130.601092896,67.0796118782,6.25709508684,18.1549058822,25.3211155626,310.166666667,325.04,-14.8733333333,2.09333333333,3.13333333333,2.51666666667,312.3,309.72060616,2.57939383997,1.60308819504,2.61939803909,2.84780317344,-3.53678106184,-5.58409643089,2.04731536905,1.62856831102,3.43225221549,-3.83416072928,100.0,98.9247311828,1.0752688172,3.22580645161,30.9523809524,65.3846153846,10.3174603175,57.654889913,72.8281888363,-7.09165386585,-26.7025089606,-7.44357345164,71.4285714286,100.0,19.4932522967,0.844222445636,-0.387484400782,-0.236140820077,255.602611611,82.670280784,254.56901988,356.900016801,26.0,7.5,17.5,35.5
2016-05-25,342.5,38300,WEDNESDAY,MAY,1.03244837758,8.21484992101,13.2231404959,11.5635179153,-9.24170616114,11.0144927536,30.7167235495,68.717171506,1.63755962786,15.8518169783,30.2273294242,312.866666667,325.18,-12.3133333333,2.56,5.48333333333,5.47,315.75,311.912477291,3.83752270871,1.25812886874,3.78554896264,3.69470949522,-2.36501764704,-5.64147830194,3.27646065489,1.22914528585,3.94450493373,-0.510559361321,100.0,98.9247311828,1.0752688172,0.0,0.0,78.5714285714,0.0,29.0834613415,75.3823013904,0.0,-29.0834613415,3.18912718106,64.2857142857,100.0,20.5500868498,1.05683455306,1.77642177404,0.659222499859,250.141964793,-5.46064681835,181.501613916,345.644978237,34.5,8.5,20.0,47.5
2016-05-26,343.5,23800,THURSDAY,MAY,0.29197080292,4.88549618321,14.1196013289,8.01886792453,-37.8590078329,-52.6838966203,24.6073298429,69.1887544295,0.471582923428,8.36623763813,31.7508714166,315.533333333,325.2,-9.66666666667,2.64666666667,7.3,8.48666666667,319.75,315.207964191,4.54203580853,0.704513099825,3.5657301636,4.4895114228,-0.903978456596,-5.59679565687,4.69281720028,1.41635654538,4.27407014225,3.25612727767,95.8333333333,98.6111111111,-2.77777777778,-4.16666666667,-0.940860215054,81.5476190476,-0.313620071685,10.0038402458,75.1678876679,-3.85304659498,-10.9447004608,6.37973137973,57.1428571429,100.0,21.7580173902,1.20793054041,3.10898753911,1.71721546666,209.007741027,-41.1342237653,36.0754102004,300.075279154,40.0,5.5,21.5,46.0
2016-05-27,339.0,64300,FRIDAY,MAY,-1.31004366812,0.0,10.7843137255,6.60377358491,170.168067227,52.3696682464,-70.6526700137,64.4782997394,-4.71045469011,-2.60131213883,21.4508071418,318.0,325.2,-7.2,2.46666666667,7.67333333333,11.0366666667,322.95,318.018044822,4.93195517801,0.38991936948,2.35256133804,5.07412928223,1.16573650951,-5.25819746289,6.4239339724,1.73111677213,4.37661860336,6.94573906579,86.4583333333,94.0972222222,-7.63888888889,-9.375,-13.5416666667,45.9821428571,-4.51388888889,-4.82750896057,68.7003968254,-4.86111111111,-8.71415770609,-22.7182539683,50.0,92.8571428571,22.2431828776,0.485165487391,2.74993058086,1.77353468833,148.454953937,-60.5527870902,-107.147657674,223.789097315,32.0,-8.0,6.0,28.0
2016-05-30,337.0,14600,MONDAY,MAY,-0.589970501475,-1.60583941606,8.01282051282,7.66773162939,-77.2939346812,-61.8798955614,-24.3523316062,62.4435224698,-2.03477726953,-6.27364903622,13.5188164739,319.866666667,325.22,-5.35333333333,1.84666666667,6.96,12.6533333333,326.4,321.831378096,4.56862190417,-0.36333327384,0.731099195465,4.60862610329,3.76995226966,-4.44939641798,8.21934868764,1.79541471523,4.94288803275,9.60428553409,82.2916666667,88.1944444444,-5.90277777778,-4.16666666667,-17.7083333333,13.244047619,-5.90277777778,-10.7302867384,46.9246031746,1.73611111111,-6.97804659498,-33.6805555556,42.8571428571,85.7142857143,21.8894973791,-0.353685498471,1.33941052933,2.00876068161,110.814656706,-37.6402972315,-139.327308087,109.781064975,34.5,2.5,0.0,26.0
2016-05-31,341.0,26000,TUESDAY,MAY,1.18694362018,-0.727802037846,7.74091627172,8.25396825397,78.0821917808,9.24369747899,-24.6376811594,64.8337747093,2.39025223948,-4.35497972017,11.9684201815,321.733333333,325.34,-3.60666666667,1.74666666667,6.06,14.19,330.4,326.586322653,3.81367734665,-0.754944557522,-0.728358461882,3.76170360058,6.10545117738,-3.13306398365,9.23851516103,1.01916647339,4.54569796075,9.90655943987,90.625,86.4583333333,4.16666666667,8.33333333333,-5.20833333333,-9.375,-1.73611111111,-12.1527777778,16.6170634921,10.0694444444,6.94444444444,-25.9920634921,35.7142857143,78.5714285714,21.5610751305,-0.328422248581,-0.196942259661,2.78741005479,105.356352368,-5.45830433749,-103.651388659,36.7160014911,40.0,5.5,0.0,25.5
2016-06-01,335.5,13700,WEDNESDAY,JUNE,-1.61290322581,-1.03244837758,2.4427480916,2.91411042945,-47.3076923077,-78.6936236392,-72.7634194831,59.2499209211,-5.58385378823,-5.22837881828,-1.57259587027,323.566666667,325.34,-1.77333333333,1.83333333333,5.42666666667,15.1933333333,333.35,330.706917668,2.64308233233,-1.17059501432,-2.28887284568,1.6667766874,9.05979467827,-1.39885884576,10.458653524,1.22013836299,4.03471955162,10.039906466,79.1666666667,84.0277777778,-4.86111111111,-11.4583333333,-7.29166666667,-17.6075268817,-2.43055555556,-10.0694444444,-4.57949308756,-9.02777777778,2.77777777778,-13.0280337942,28.5714285714,71.4285714286,20.9576831032,-0.603392027282,-1.28549977433,2.30865325216,81.697837297,-23.6585150713,-66.7571166403,-91.2344935301,29.5,-10.5,-2.5,11.0
2016-06-02,329.5,149900,THURSDAY,JUNE,-1.78837555887,-2.22551928783,-2.80235988201,1.6975308642,994.160583942,926.712328767,255.213270142,53.8057168447,-5.44420407635,-8.63780562511,-13.2738950335,325.3,325.02,0.28,2.05333333333,5.63333333333,15.1533333333,335.1,333.914588637,1.18541136264,-1.45767096969,-3.38321054153,-1.39398247733,12.4394106632,0.536225523331,11.9031851398,1.4445316158,3.68383645219,9.85586977078,66.6666666667,78.8194444444,-12.1527777778,-12.5,-15.625,-33.3333333333,-5.20833333333,-9.375,-20.1052867384,-7.29166666667,-6.25,-13.228046595,21.4285714286,64.2857142857,19.8243052588,-1.1333778444,-2.06519212026,0.331052962127,43.0469339212,-38.6509033758,-67.7677227846,-212.55567769,17.5,-12.0,-17.0,-8.5
2016-06-03,327.0,16000,FRIDAY,JUNE,-0.758725341426,-4.10557184751,-4.52554744526,2.1875,-89.3262174783,-38.4615384615,-58.2245430809,51.6751186934,-2.13059815128,-13.1586560159,-17.0420528126,326.633333333,324.61,2.02333333333,1.74333333333,5.63,14.3366666667,336.15,336.566685732,-0.416685732351,-1.602097095,-4.230363079,-4.25420844106,15.3391345579,2.633480568,12.7056539899,0.80246885008,3.46713882888,9.42919333501,61.4583333333,69.0972222222,-7.63888888889,-5.20833333333,-29.1666666667,-38.5416666667,-9.72222222222,-17.3611111111,-29.8275089606,4.51388888889,-11.8055555556,-8.71415770609,14.2857142857,57.1428571429,18.9436593593,-0.880645899539,-2.61741577122,-1.60642749047,25.3067793201,-17.7401546012,-80.0495730482,-224.835185473,10.5,-7.0,-29.5,-24.0
2016-06-07,328.0,16300,TUESDAY,JUNE,0.305810397554,-2.23546944858,-4.51237263464,3.14465408805,1.875,18.9781021898,-31.512605042,52.4856000839,0.810481390511,-6.76432083713,-16.7031543455,328.333333333,324.11,4.22333333333,2.2,5.99666666667,13.89,336.2,337.661029951,-1.46102995123,-1.04434421888,-4.10411228356,-6.00306575976,17.6910852285,4.81377353156,12.877311697,0.171657707078,2.41865817296,8.18449449671,63.5416666667,63.8888888889,-0.347222222222,2.08333333333,-15.625,-32.2916666667,-5.20833333333,-20.1388888889,-34.7222222222,7.29166666667,4.51388888889,2.43055555556,7.14285714286,50.0,18.1259167383,-0.817742621001,-2.83176636494,-3.63210065188,24.7037013893,-0.603077930733,-56.9941359077,-184.304039638,0.5,-10.0,-29.0,-39.5
2016-06-08,333.0,24800,WEDNESDAY,JUNE,1.5243902439,1.062215478,-1.76991150442,5.37974683544,52.1472392638,-83.4556370914,-61.4307931571,56.4211273894,3.9355273055,2.61541054473,-8.05717234991,330.466666667,323.73,6.73666666667,2.51333333333,6.45666666667,13.9366666667,335.6,337.157646378,-1.55764637756,-0.0966164263318,-2.74305774021,-6.48960155558,19.699918132,7.1819289565,12.5179891755,-0.359322521476,0.614804035682,6.0940552031,69.1358024691,64.7119341564,4.42386831276,5.59413580247,2.46913580247,-17.3225308642,0.82304526749,-14.1075102881,-29.3852880658,4.77109053498,16.5766460905,12.0627572016,0.0,42.8571428571,16.9808567179,-1.14506002043,-2.84344854097,-5.2623261597,39.1907905874,14.4870891981,-3.85614333378,-109.26416335,-6.0,-6.5,-23.5,-38.0
2016-06-09,332.5,28500,THURSDAY,JUNE,-0.15015015015,1.68195718654,-1.3353115727,4.88958990536,14.9193548387,78.125,95.2054794521,55.9223033037,-0.498824085779,4.24718461023,-6.52121916616,332.233333333,323.2,9.03333333333,2.29666666667,7.01,14.3866666667,334.6,335.953102854,-1.35310285419,0.204543523371,-0.93641712184,-5.92172475837,19.7959912516,9.58349811284,10.2124931387,-2.30549603678,-2.49316085117,1.99314445109,61.7647058824,64.8140583394,-3.04935245703,-7.37109658678,0.30637254902,-20.5269607843,0.102124183007,-4.28316388284,-23.3803861051,-7.47322076979,4.58953643186,2.85342532075,0.0,35.7142857143,16.4741698851,-0.506686832761,-2.46948947419,-5.41532749399,49.9646892655,10.7738986781,24.6579099455,-60.8499674403,-10.0,-4.0,-20.5,-44.5
2016-06-10,325.5,16500,FRIDAY,JUNE,-2.10526315789,-0.762195121951,-4.54545454545,2.84360189573,-42.1052631579,1.22699386503,-36.5384615385,49.3448174712,-6.5774858325,-3.14078261278,-15.4889572381,333.133333333,322.42,10.7133333333,1.68,6.49,14.32,332.8,334.028111348,-1.22811134833,0.124991505857,0.232918602896,-5.04178869499,17.8081070734,11.769538367,6.03856870637,-4.17392443236,-6.83874299061,-3.19994645466,34.4262295082,55.1089126199,-20.6826831117,-27.3384763742,-29.1154371585,-56.1987704918,-9.70514571949,-8.77997626899,-31.3494207134,-17.6333306547,-20.3354608895,-24.8493497784,0.0,28.5714285714,15.7398253454,-0.734344539691,-2.38609139288,-5.8212497851,2.43486729973,-47.5298219658,-22.2688340896,-102.921485069,-18.0,-8.0,-18.5,-58.0
2016-06-13,314.5,16100,MONDAY,JUNE,-3.37941628264,-5.55555555556,-6.25931445604,-0.631911532385,-2.42424242424,-35.0806451613,17.5182481752,41.1533864631,-8.1914310081,-15.2677409264,-18.096534458,333.0,321.47,11.53,0.816666666667,4.79333333333,13.3033333333,330.35,332.030867627,-1.68086762721,-0.452756278875,-0.123221249647,-4.32394995954,15.0021399286,13.5536095879,1.44853034064,-4.59003836573,-11.0694588349,-9.01012318338,4.61538461538,33.6021066686,-28.9867220533,-29.8108448928,-64.5204178538,-74.5512820513,-21.5068059513,-31.1098274877,-50.4256711091,-8.30403894156,-33.410590366,-24.1256109421,100.0,21.4285714286,15.8357467442,0.0959213988,-1.14510997365,-5.12193635902,-53.101997897,-55.5368651967,-92.2927884844,-134.799835194,-24.5,-6.5,-18.5,-54.0
2016-06-14,306.5,19900,TUESDAY,JUNE,-2.54372019078,-7.81954887218,-6.98027314112,-2.85261489699,23.602484472,-30.1754385965,-86.7244829887,36.4183774608,-4.73500900225,-19.5039258429,-17.3873393839,331.6,320.34,11.26,-0.27,2.22666666667,10.98,327.3,329.687918761,-2.38791876095,-0.707051133738,-1.03481590676,-3.57333012359,11.5306725517,14.8925725375,-3.36189998575,-4.8104303264,-13.5743931245,-15.2650851256,3.7037037037,14.2484392758,-10.5447355721,-0.911680911681,-58.0610021786,-62.962962963,-19.3536673929,-50.5656190636,-64.5710051687,18.4419864812,-7.49538311503,1.60804220572,100.0,14.2857142857,16.6216629053,0.785916161122,0.147493020231,-3.2026423535,-109.187894622,-56.0858967253,-159.152583888,-152.234828543,-30.5,-6.0,-20.5,-48.0
2016-06-15,307.0,28700,WEDNESDAY,JUNE,0.163132137031,-5.68356374808,-6.11620795107,0.0,44.2211055276,73.9393939394,79.375,36.9069861708,0.488608709942,-12.4378313004,-14.7681325227,329.466666667,319.26,10.2066666667,-1.05333333333,-0.506666666667,8.18333333333,323.9,326.397702166,-2.49770216558,-0.109783404627,-1.26959081724,-2.08101643322,8.87196499742,15.6571754709,-6.78521047352,-3.42331048776,-12.8237791799,-19.4908644634,9.41176470588,5.91028434166,3.50148036423,5.70806100218,-25.0144648023,-52.0465686275,-8.3381549341,-49.1986282782,-63.1869378806,14.0462159363,24.1841634759,11.1403692531,100.0,7.14285714286,17.5118978656,0.890234960311,1.77207252023,-1.43176149365,-129.943975249,-20.7560806265,-132.378842548,-155.250754569,-34.0,-3.5,-16.0,-44.5
